"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL292707";"IBUPROXAM";"IBUPROXAM";"Small molecule";"0";"221.30";"6";"14";"2.49";"49.33";"2";"2";"0";"4";"N";"0.61";"8.83";"None";"3.03";"3.02";"1";"MOL";"0";"16";"3";"2";"0";"221.1416";"NEUTRAL";"C13H19NO2";"CC(C)Cc1ccc(C(C)C(=O)NO)cc1"
"CHEMBL80830";"BUCILLAMINE";"BUCILLAMINE";"Small molecule";"3";"223.32";"5";"24";"0.19";"66.40";"4";"4";"0";"4";"N";"0.51";"3.97";"None";"0.52";"-2.67";"0";"MOL";"0";"13";"4";"2";"0";"223.0337";"ACID";"C7H13NO3S2";"CC(C)(S)C(=O)N[C@@H](CS)C(=O)O"
"CHEMBL1201117";"METHOCARBAMOL";"DELAXIN|FORBAXIN|METHOCARBAMOL|Miolaxin|NSC-170960|Neuraxin|ROBAXIN-750|Robaxin";"Small molecule";"4";"241.24";"129";"800";"0.53";"91.01";"5";"2";"0";"6";"N";"0.76";"13.60";"None";"0.45";"0.45";"1";"MOL";"0";"17";"6";"3";"0";"241.0950";"NEUTRAL";"C11H15NO5";"COc1ccccc1OCC(O)COC(N)=O"
"CHEMBL509";"MECLOFENAMIC ACID";"CI-583|CL-583|INF 4668|INF-4668|MECLOFENAMIC ACID|Meclodium|Meclofenamate|Meclomen|NSC-95309";"Small molecule";"4";"296.15";"141";"384";"4.74";"49.33";"2";"2";"0";"3";"N";"0.86";"3.79";"None";"6.09";"2.82";"2";"MOL";"0";"19";"3";"2";"0";"295.0167";"ACID";"C14H11Cl2NO2";"Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl"
"CHEMBL622";"ETODOLAC";"AY-24,236|AY-24-236|AY-24236|EBRETIN|ETODOLAC|ETODOLIC ACID|ETOLYN|ETOPAN XL|LODINE SR|LODINE XL|Lodine|NIH-9918|NSC-282126|RAMODAR";"Small molecule";"4";"287.36";"154";"679";"3.38";"62.32";"2";"2";"0";"4";"N";"0.91";"4.73";"None";"3.44";"0.83";"2";"MOL";"0";"21";"4";"2";"0";"287.1521";"ACID";"C17H21NO3";"CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3"
"CHEMBL175";"DEXIBUPROFEN";"DEXIBUPROFEN|IBU-TAB|Neoprofen|Rufen|SERACTIL";"Small molecule";"4";"206.28";"146";"672";"3.07";"37.30";"1";"1";"0";"4";"N";"0.82";"4.85";"None";"3.84";"1.34";"1";"MOL";"0";"15";"2";"1";"0";"206.1307";"ACID";"C13H18O2";"CC(C)Cc1ccc([C@H](C)C(=O)O)cc1"
"CHEMBL2105825";"PROGLUMETACIN";"PROGLUMETACIN|PROGLUMETACIN MALEATE";"Small molecule";"0";"844.45";"4";"23";"6.16";"139.72";"11";"1";"3";"21";"N";"0.08";"None";"7.75";"5.72";"5.17";"4";"MOL";"0";"60";"13";"1";"3";"843.3974";"NEUTRAL";"C46H58ClN5O8";"CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1"
"CHEMBL1467";"ALLOPURINOL";"ALLOPURINOL|ALORAL|ALULINE 100|ALULINE 300|BW 56-158|BW-56-158|CAPLENAL|COSURIC|HAMARIN 100|HAMARIN 300|LEDOPUR|LOPURIN|NSC-101655|NSC-1390|URICTO|XANTHOMAX-100|XANTHOMAX-300|ZYLORIC|ZYLORIC-300|Zyloprim";"Small molecule";"4";"136.11";"183";"2638";"-0.40";"74.43";"3";"2";"0";"0";"N";"0.52";"7.83";"0.09";"-1.76";"-1.89";"0";"MOL";"0";"10";"5";"2";"0";"136.0385";"NEUTRAL";"C5H4N4O";"O=c1ncnc2[nH][nH]cc1-2"
"CHEMBL1569487";"LORNOXICAM";"CTX|LORNOXICAM|RO 13-9297|RO-13-9297|RO-139297|XEFO";"Small molecule";"4";"371.83";"18";"1461";"2.30";"99.60";"6";"2";"0";"2";"N";"0.84";"1.82";"4.22";"0.64";"-1.14";"2";"MOL";"0";"23";"7";"2";"0";"370.9801";"ACID";"C13H10ClN3O4S2";"CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O"
"CHEMBL170";"QUININE";"NSC-192949|QUININE|Quinine|WR297608";"Small molecule";"4";"324.42";"87";"796";"3.17";"45.59";"4";"1";"0";"4";"N";"0.88";"13.89";"9.05";"2.51";"0.86";"2";"MOL";"0";"24";"4";"1";"0";"324.1838";"BASE";"C20H24N2O2";"C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12"
"CHEMBL75435";"DEXKETOPROFEN";"DEXKETOPROFEN|KERAL";"Small molecule";"4";"254.29";"127";"302";"3.11";"54.37";"2";"1";"0";"4";"N";"0.85";"3.88";"None";"3.61";"0.39";"2";"MOL";"0";"19";"3";"1";"0";"254.0943";"ACID";"C16H14O3";"C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1"
"CHEMBL15870";"INDOPROFEN";"INDOPROFEN|K 4277";"Small molecule";"4";"281.31";"36";"69";"3.04";"57.61";"2";"1";"0";"3";"N";"0.94";"3.74";"None";"2.86";"-0.43";"2";"MOL";"0";"21";"4";"1";"0";"281.1052";"ACID";"C17H15NO3";"CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1"
"CHEMBL924";"ZOLEDRONIC ACID";"ACLASTA|AK-156|CGP 42446|CGP-42446|CGP-42446A|Reclast|ZERLINDA|ZOLEDRONIC ACID|ZOLEDRONIC ACID HYDRATE|ZOLEDRONIC ACID MONOHYDRATE|ZOMETA|Zometa";"Small molecule";"4";"272.09";"56";"220";"-1.12";"153.11";"5";"5";"0";"4";"N";"0.43";"0.66";"6.67";"-3.85";"-7.39";"1";"MOL";"0";"16";"9";"5";"0";"271.9963";"ACID";"C5H10N2O7P2";"O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O"
"CHEMBL2104325";"ISOBROMINDIONE";"ISOBROMINDIONE";"Small molecule";"0";"301.14";"";"";"3.61";"34.14";"2";"0";"0";"1";"N";"0.75";"4.61";"None";"3.65";"1.00";"2";"MOL";"0";"18";"2";"0";"0";"299.9786";"ACID";"C15H9BrO2";"O=C1c2ccc(Br)cc2C(=O)C1c1ccccc1"
"CHEMBL294199";"CAPSAICIN";"ALGRX 4975|ALGRX-4975|CAPSAICIN|FEMA NO. 3404|NGX-1998|NGX-4010|NSC-56353|QUTENZA|ZACIN|ZOSTRIX|ZOSTRIX HP";"Small molecule";"4";"305.42";"172";"749";"3.79";"58.56";"3";"2";"0";"9";"N";"0.54";"9.93";"None";"3.75";"3.75";"1";"MOL";"0";"22";"4";"2";"0";"305.1991";"NEUTRAL";"C18H27NO3";"COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O"
"CHEMBL1413176";"NIFENAZONE";"NIFENAZONE";"Small molecule";"0";"308.34";"23";"35";"2.13";"68.92";"5";"1";"0";"3";"N";"0.81";"10.56";"3.59";"0.79";"0.79";"3";"MOL";"0";"23";"6";"1";"0";"308.1273";"NEUTRAL";"C17H16N4O2";"Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C"
"CHEMBL188952";"PIRPROFEN";"PIRPROFEN|SU 21524";"Small molecule";"4";"251.71";"12";"39";"2.90";"40.54";"2";"1";"0";"3";"Y";"0.84";"4.25";"None";"3.22";"0.22";"1";"MOL";"0";"17";"3";"1";"0";"251.0713";"ACID";"C13H14ClNO2";"CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1"
"CHEMBL302795";"TENOXICAM";"MOBIFLEX|RO 12-0068|RO 12-0068/000|RO-120068000|TENOXICAM";"Small molecule";"4";"337.38";"159";"397";"1.64";"99.60";"6";"2";"0";"2";"N";"0.87";"2.21";"4.26";"-0.12";"-1.91";"2";"MOL";"0";"22";"7";"2";"0";"337.0191";"ACID";"C13H11N3O4S2";"CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O"
"CHEMBL41286";"DIACEREIN";"AC-201|ARTRODAR|DIACEREIN|FISIODAR|M-01AX21|M01AX21|RHEIN DIACETATE|SF-277";"Small molecule";"4";"368.30";"57";"105";"2.01";"124.04";"7";"1";"0";"3";"N";"0.55";"3.37";"None";"1.79";"-1.62";"2";"MOL";"0";"27";"8";"1";"0";"368.0532";"ACID";"C19H12O8";"CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O"
"CHEMBL2105648";"PALOVAROTENE";"CLM-001|PALOVAROTENE|Palovarotene|R-667|RG-667|RO-3300074|RO3300074";"Small molecule";"3";"414.55";"2";"3";"6.15";"55.12";"3";"1";"1";"5";"N";"0.51";"4.13";"2.07";"6.75";"3.66";"3";"MOL";"0";"31";"4";"1";"1";"414.2307";"ACID";"C27H30N2O2";"CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21"
"CHEMBL102358";"IDROCILAMIDE";"IDROCILAMIDE";"Small molecule";"0";"191.23";"7";"52";"0.81";"49.33";"2";"2";"0";"4";"N";"0.69";"None";"None";"0.86";"0.86";"1";"MOL";"0";"14";"3";"2";"0";"191.0946";"NEUTRAL";"C11H13NO2";"O=C(/C=C/c1ccccc1)NCCO"
"CHEMBL669";"CYCLOBENZAPRINE";"CYCLOBENZAPRINE|Cyclobenzaprine|Flexeril|MK-130 (AS THE BASE)|TNX-102";"Small molecule";"4";"275.40";"39";"139";"4.55";"3.24";"1";"0";"0";"3";"N";"0.68";"None";"9.76";"4.61";"2.28";"2";"MOL";"0";"21";"1";"0";"0";"275.1674";"BASE";"C20H21N";"CN(C)CCC=C1c2ccccc2C=Cc2ccccc21"
"CHEMBL1407356";"OXACEPROL";"OXACEPROL";"Small molecule";"0";"173.17";"7";"13";"-0.95";"77.84";"3";"2";"0";"1";"N";"0.54";"3.69";"None";"-1.63";"-4.94";"0";"MOL";"0";"12";"5";"2";"0";"173.0688";"ACID";"C7H11NO4";"CC(=O)N1C[C@H](O)C[C@H]1C(=O)O"
"CHEMBL1079576";"PHENPROBAMATE";"MH-532|PHENPROBAMATE";"Small molecule";"0";"179.22";"16";"23";"1.71";"52.32";"2";"1";"0";"4";"N";"0.72";"None";"None";"2.05";"2.05";"1";"MOL";"0";"13";"3";"2";"0";"179.0946";"NEUTRAL";"C10H13NO2";"NC(=O)OCCCc1ccccc1"
"CHEMBL834";"PAMIDRONIC ACID";"CGP-23339AE|PAMIDRONIC ACID|Pamidronate|Pamidronic Acid";"Small molecule";"4";"235.07";"42";"170";"-1.66";"161.31";"4";"6";"1";"4";"N";"0.32";"0.67";"9.86";"-4.54";"-6.91";"0";"MOL";"0";"13";"8";"7";"1";"235.0011";"ZWITTERION";"C3H11NO7P2";"NCCC(O)(P(=O)(O)O)P(=O)(O)O"
"CHEMBL1206690";"PARECOXIB";"PARECOXIB|SC-69124";"Small molecule";"4";"370.43";"7";"30";"3.53";"89.27";"5";"1";"0";"5";"N";"0.74";"4.24";"0.42";"3.51";"2.57";"3";"MOL";"0";"26";"6";"1";"0";"370.0987";"ACID";"C19H18N2O4S";"CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1"
"CHEMBL2107720";"KEBUZONE";"CETOPHENYLBUTAZONE|KEBUZONE|KETOPHENYLBUTAZONE";"Small molecule";"0";"322.36";"2";"19";"2.97";"57.69";"3";"0";"0";"5";"N";"0.80";"4.57";"None";"2.70";"0.67";"2";"MOL";"0";"24";"5";"0";"0";"322.1317";"ACID";"C19H18N2O3";"CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O"
"CHEMBL154";"NAPROXEN";"ALEVE|ARTHROSIN 250|ARTHROSIN 250 EC|ARTHROSIN 500|ARTHROSIN 500 EC|Aleve|Anaprox|CONDROTEC|EC-NAPROSYN|Equiproxen|FEMINAX ULTRA|GRENOXAL|KENOSYN|LARAFLEX|NAPRATEC OP|NAPROSYN 375|NAPROSYN EC|NAPROXEN|NYCOPREN|Naprelan|Naprosyn|PN400 COMPONENT NAPROXEN|PRANOXEN CONTINUS|PROSAID|RHEUFLEX 250|RHEUFLEX 500|RIMOXYN|RS-3540|STIRLESCENT|TIMPRON|TIMPRON 250 EC|TIMPRON 500 EC|VALROX|VIMOVO";"Small molecule";"4";"230.26";"219";"3482";"3.04";"46.53";"2";"1";"0";"3";"N";"0.88";"4.19";"None";"2.99";"-0.05";"2";"MOL";"0";"17";"3";"1";"0";"230.0943";"ACID";"C14H14O3";"COc1ccc2cc([C@H](C)C(=O)O)ccc2c1"
"CHEMBL2103831";"NAPROXCINOD";"AR-P900758XX|AZD-3582|AZD3582|HCT 3012|HCT-3012|NAPROXCINOD";"Small molecule";"3";"347.37";"4";"18";"3.48";"87.90";"6";"0";"0";"9";"N";"0.30";"None";"None";"3.72";"3.72";"2";"MOL";"0";"25";"7";"0";"0";"347.1369";"NEUTRAL";"C18H21NO6";"COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1"
"CHEMBL2105456";"BUMADIZONE";"BUMADIZONE";"Small molecule";"0";"326.40";"";"";"3.94";"69.64";"3";"2";"0";"8";"N";"0.57";"4.35";"None";"4.72";"1.80";"2";"MOL";"0";"24";"5";"2";"0";"326.1630";"ACID";"C19H22N2O3";"CCCCC(C(=O)O)C(=O)N(Nc1ccccc1)c1ccccc1"
"CHEMBL2354773";"AUROTHIOGLUCOSE";"AUREOTAN 100|AUROTHIOGLUCOSE|GOLD THIOGLUCOSE|Solganal";"Small molecule";"4";"392.18";"6";"10";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"391.9993";"None";"C6H11AuO5S";""
"CHEMBL122";"ROFECOXIB";"M01AH02|MK-0966|MK-966|MK0966|ROFECOXIB|TRM-201|Vioxx";"Small molecule";"4";"314.36";"212";"1526";"2.56";"60.44";"4";"0";"0";"3";"N";"0.82";"13.12";"None";"2.56";"2.56";"2";"MOL";"0";"22";"4";"0";"0";"314.0613";"NEUTRAL";"C17H14O4S";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1"
"CHEMBL589092";"FENTIAZAC";"FENTIAZAC|WY-21,894";"Small molecule";"0";"329.81";"11";"39";"4.76";"50.19";"3";"1";"0";"4";"N";"0.75";"4.82";"1.30";"5.06";"2.53";"3";"MOL";"0";"22";"3";"1";"0";"329.0277";"ACID";"C17H12ClNO2S";"O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1"
"CHEMBL1079";"TIZANIDINE";"TIZANIDINE|Tizanidine|Zanaflex";"Small molecule";"4";"253.72";"32";"130";"1.72";"62.20";"6";"2";"0";"1";"N";"0.81";"None";"7.49";"2.02";"1.68";"2";"MOL";"0";"16";"5";"2";"0";"253.0189";"NEUTRAL";"C9H8ClN5S";"Clc1ccc2nsnc2c1NC1=NCCN1"
"CHEMBL3707213";"AUROTIOPROL";"AUROTIOPROL";"Small molecule";"0";"390.17";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"389.9271";"None";"C3H6AuNaO4S2";""
"CHEMBL94081";"ALCLOFENAC";"ALCLOFENAC|Mervan|W 7320";"Small molecule";"4";"226.66";"7";"12";"2.53";"46.53";"2";"1";"0";"5";"N";"0.79";"3.71";"None";"2.79";"-0.51";"1";"MOL";"0";"15";"3";"1";"0";"226.0397";"ACID";"C11H11ClO3";"C=CCOc1ccc(CC(=O)O)cc1Cl"
"CHEMBL1366";"AURANOFIN";"AURANOFIN|Ridaura|SK&F 39162|SK&F-39162|SK-39162";"Small molecule";"4";"678.49";"122";"507";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"678.1327";"None";"C20H34AuO9PS";""
"CHEMBL1902981";"EPERISONE";"EPERISONE|EPERISONE HYDROCHLORIDE";"Small molecule";"3";"259.39";"109";"644";"3.55";"20.31";"2";"0";"0";"5";"N";"0.75";"None";"8.77";"4.01";"2.62";"1";"MOL";"0";"19";"2";"0";"0";"259.1936";"BASE";"C17H25NO";"CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1"
"CHEMBL121626";"TOLFENAMIC ACID";"CLOTAM|CLOTAM RAPID|TOLFENAMIC ACID";"Small molecule";"4";"261.71";"47";"116";"4.09";"49.33";"2";"2";"0";"3";"N";"0.87";"3.88";"None";"5.49";"2.26";"2";"MOL";"0";"18";"3";"2";"0";"261.0557";"ACID";"C14H12ClNO2";"Cc1c(Cl)cccc1Nc1ccccc1C(=O)O"
