"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Molecular Species";"Molecular Formula";"Smiles"
"CHEMBL989";"FLUOCINOLONE ACETONIDE";"CAPEX|DERMOTIC|Derma-Smoothe/FS|FLUOCINOLONE|FLUOCINOLONE ACETONIDE|FS Shampoo|Fluocet|Fluonid|Fluotrex|ILUVIEN|NSC-92339|Retisert|SYNALAR FTE|SYNALAR-C|SYNALAR-HP|SYNALAR-N|SYNANDONE|Synalar|YUTIQ";"Small molecule";"4";"452.49";"205";"695";"2.37";"93.06";"6";"2";"0";"2";"N";"0.67";"13.38";"None";"1.60";"1.60";"0";"MOL";"0";"32";"6";"2";"0";"452.2010";"NEUTRAL";"C24H30F2O6";"CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1"
"CHEMBL169901";"DEBRISOQUIN";"DEBRISOQUINE";"Small molecule";"4";"175.24";"35";"41";"0.94";"53.11";"1";"2";"0";"0";"Y";"0.46";"None";"12.47";"1.07";"-1.35";"1";"MOL";"0";"13";"3";"3";"0";"175.1109";"BASE";"C10H13N3";"N=C(N)N1CCc2ccccc2C1"
"CHEMBL163672";"CHROMONAR";"CARBOCROMEN";"Small molecule";"0";"361.44";"2";"3";"2.93";"68.98";"6";"0";"0";"9";"N";"0.51";"None";"9.10";"2.73";"1.03";"2";"MOL";"0";"26";"6";"0";"0";"361.1889";"BASE";"C20H27NO5";"CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1"
"CHEMBL578";"ENALAPRIL";"C09AA02|ENALAPRIL|Enalapril|Lexxel|Vaseretic|Vasotec";"Small molecule";"4";"376.45";"148";"2314";"1.60";"95.94";"5";"2";"0";"9";"N";"0.64";"3.67";"5.20";"0.59";"-1.06";"1";"MOL";"0";"27";"7";"2";"0";"376.1998";"ACID";"C20H28N2O5";"CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O"
"CHEMBL1697844";"NICOFURANOSE";"BRADILAN|ES 304|NICOFURANOSE";"Small molecule";"4";"600.54";"1";"1";"1.82";"186.22";"14";"1";"2";"10";"N";"0.21";"10.22";"3.84";"2.35";"2.35";"4";"MOL";"0";"44";"14";"1";"2";"600.1492";"NEUTRAL";"C30H24N4O10";"O=C(OC[C@H]1O[C@](O)(COC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@@H]1OC(=O)c1cccnc1)c1cccnc1"
"CHEMBL53929";"OCTOPAMINE";"ND 50|OCTOPAMINE";"Small molecule";"0";"153.18";"19";"33";"0.38";"66.48";"3";"3";"0";"2";"N";"0.58";"9.64";"8.98";"-0.32";"-1.56";"1";"MOL";"0";"11";"3";"4";"0";"153.0790";"BASE";"C8H11NO2";"NCC(O)c1ccc(O)cc1"
"CHEMBL1697775";"TIADENOL";"TIADENOL";"Small molecule";"0";"294.53";"1";"3";"3.56";"40.46";"4";"2";"0";"15";"N";"0.45";"None";"None";"3.41";"3.41";"0";"MOL";"0";"18";"2";"2";"0";"294.1687";"NEUTRAL";"C14H30O2S2";"OCCSCCCCCCCCCCSCCO"
"CHEMBL2104521";"CICLONICATE";"CICLONICATE";"Small molecule";"0";"247.34";"";"";"3.45";"39.19";"3";"0";"0";"2";"N";"0.75";"None";"3.24";"3.43";"3.43";"1";"MOL";"0";"18";"3";"0";"0";"247.1572";"NEUTRAL";"C15H21NO2";"C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C)(C)C1"
"CHEMBL1987462";"BAMETHAN";"BAMETHAN";"Small molecule";"4";"209.29";"2";"2";"1.82";"52.49";"3";"3";"0";"6";"N";"0.63";"9.20";"9.96";"1.14";"-0.28";"1";"MOL";"0";"15";"3";"3";"0";"209.1416";"BASE";"C12H19NO2";"CCCCNCC(O)c1ccc(O)cc1"
"CHEMBL1197051";"ISOXSUPRINE";"ISOXSUPRINE";"Small molecule";"4";"301.39";"15";"35";"2.87";"61.72";"4";"3";"0";"7";"N";"0.74";"9.65";"9.00";"2.56";"1.32";"2";"MOL";"0";"22";"4";"3";"0";"301.1678";"BASE";"C18H23NO3";"CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1"
"CHEMBL114655";"NYLIDRIN";"BUPHENINE|Nylidrin";"Small molecule";"0";"299.41";"14";"26";"3.43";"52.49";"3";"3";"0";"7";"N";"0.73";"9.25";"10.11";"3.05";"1.54";"2";"MOL";"0";"22";"3";"3";"0";"299.1885";"BASE";"C19H25NO2";"CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1"
"CHEMBL1697760";"MUZOLIMINE";"BAY G 2821|MUZOLIMINE";"Small molecule";"4";"272.13";"1";"3";"2.56";"58.69";"3";"1";"0";"2";"Y";"0.90";"13.65";"3.00";"2.14";"2.14";"1";"MOL";"0";"17";"4";"2";"0";"271.0279";"NEUTRAL";"C11H11Cl2N3O";"CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O"
"CHEMBL3707287";"ALUMINIUM NICOTINATE";"ALUMINIUM NICOTINATE";"Small molecule";"0";"393.29";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"393.0541";"None";"C18H12AlN3O6";"O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.O=C([O-])c1cccnc1.[Al+3]"
"CHEMBL1697762";"NICERITROL";"NICERITROL";"Small molecule";"0";"556.53";"5";"31";"2.98";"156.76";"12";"0";"2";"12";"N";"0.19";"None";"3.84";"2.37";"2.37";"4";"MOL";"0";"41";"12";"0";"2";"556.1594";"NEUTRAL";"C29H24N4O8";"O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1"
"CHEMBL1200943";"MERSALYL";"MERSALYL|MERSALYL SODIUM|Salyrgan";"Small molecule";"4";"505.85";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"507.0582";"None";"C13H16HgNNaO6";""
"CHEMBL573";"NIACIN";"NIACIN|NIASPAN TITRATION STARTER PACK|NICANGIN|NICOLAR|NICOTINIC ACID|NSC-169454|Niacin|Niacin TD|Niacor|Niaspan|Niaspan ER|Nicotinate|Simcor|WAMPOCAP";"Small molecule";"4";"123.11";"173";"2449";"0.78";"50.19";"2";"1";"0";"1";"Y";"0.60";"2.79";"4.19";"-0.17";"-2.86";"1";"MOL";"0";"9";"3";"1";"0";"123.0320";"ACID";"C6H5NO2";"O=C(O)c1cccnc1"
"CHEMBL231884";"DIOSMIN";"DIOSMIN|DIOVENOR|HESPERIDIN";"Small molecule";"4";"608.55";"38";"101";"-1.09";"238.20";"15";"8";"3";"7";"N";"0.16";"7.31";"None";"-0.44";"-0.79";"3";"MOL";"0";"43";"15";"8";"3";"608.1741";"NEUTRAL";"C28H32O15";"COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O"
"CHEMBL24";"ATENOLOL";"ANTIPRESSAN|ATENAMIN|ATENIX-100|ATENIX-25|ATENIX-50|ATENOLOL|C07AB03|Esatenolol|ICI 66,082|ICI 66082|ICI-66082|Ibinolo|KENTOL|TENORMIN 25|TENORMIN L.S.|TOTAMOL|Tenormin|Unibloc|VASATEN";"Small molecule";"4";"266.34";"180";"880";"0.45";"84.58";"4";"3";"0";"8";"N";"0.64";"None";"9.67";"0.43";"-1.80";"1";"MOL";"0";"19";"5";"4";"0";"266.1630";"BASE";"C14H22N2O3";"CC(C)NCC(O)COc1ccc(CC(N)=O)cc1"
"CHEMBL13";"METOPROLOL";"CGP-2175|Lopressidone|METOPROLOL|Metoprolol|Toprol-XL";"Small molecule";"4";"267.37";"150";"1429";"1.61";"50.72";"4";"2";"0";"9";"N";"0.71";"None";"9.67";"1.76";"-0.47";"1";"MOL";"0";"19";"4";"2";"0";"267.1834";"BASE";"C15H25NO3";"COCCc1ccc(OCC(O)CNC(C)C)cc1"
"CHEMBL2074972";"BENIDIPINE";"BENIDIPINE|BENIDIPINE HYDROCHLORIDE";"Small molecule";"3";"505.57";"1";"1";"4.21";"111.01";"8";"1";"1";"7";"N";"0.34";"None";"8.09";"4.02";"3.26";"2";"MOL";"0";"37";"9";"1";"1";"505.2213";"NEUTRAL";"C28H31N3O6";"COC(=O)C1=C(C)NC(C)=C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1"
"CHEMBL27";"PROPRANOLOL";"AY-64043-|Inderal|Inderide-40/25|Inderide-80/25|PROPRANOLOL|Propranolol";"Small molecule";"4";"259.35";"230";"3221";"2.58";"41.49";"3";"2";"0";"6";"N";"0.84";"None";"9.67";"2.58";"0.36";"2";"MOL";"0";"19";"3";"2";"0";"259.1572";"BASE";"C16H21NO2";"CC(C)NCC(O)COc1cccc2ccccc12"
"CHEMBL2104207";"CAFEDRINE";"CAFEDRINE";"Small molecule";"0";"357.41";"";"";"0.15";"94.08";"8";"2";"0";"6";"N";"0.65";"13.89";"9.40";"0.60";"-1.38";"3";"MOL";"0";"26";"8";"2";"0";"357.1801";"BASE";"C18H23N5O3";"CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1"
"CHEMBL1549";"HYDROCORTISONE CYPIONATE";"Cortef|HYDROCORTISONE CIPIONATE|HYDROCORTISONE CYCLOPENTYLPROPIONATE|HYDROCORTISONE CYPIONATE|Hydrocortisone Cypionate|NSC-10721";"Small molecule";"4";"486.65";"53";"54";"4.30";"100.90";"6";"2";"0";"6";"N";"0.54";"12.61";"None";"4.02";"4.02";"0";"MOL";"0";"35";"6";"2";"0";"486.2981";"NEUTRAL";"C29H42O6";"C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1"
"CHEMBL1235535";"NICOTINYL ALCOHOL";"NICOTINYL ALCOHOL|NICOTINYL ALCOHOL (PYRIDYLCARBINOL)|NICOTINYL ALCOHOL TARTRATE|NU-2121|Nicotinyl Alcohol (Pyridylcarbinol)|PYRIDYLCARBINOL|PYRIDYLMETHANOL|RO 1-5155|Roniacol";"Small molecule";"0";"109.13";"12";"16";"0.57";"33.12";"2";"1";"0";"1";"Y";"0.57";"None";"4.73";"-0.01";"-0.01";"1";"MOL";"0";"8";"2";"1";"0";"109.0528";"NEUTRAL";"C6H7NO";"OCc1cccnc1"
"CHEMBL2106191";"CALCIUM DOBESILATE";"205 E|205-E|CALCIUM DOBESILATE|CALCIUM DOXYBENSYLATE|DOBESILATE CALCIUM|DOXIUM|DOXIUM 500";"Small molecule";"4";"418.41";"";"";"0.34";"94.83";"4";"3";"0";"1";"N";"0.44";"-2.78";"None";"1.20";"-1.18";"1";"MOL";"0";"12";"5";"3";"0";"189.9936";"ACID";"C12H10CaO10S2";"O=S(=O)([O-])c1cc(O)ccc1O.O=S(=O)([O-])c1cc(O)ccc1O.[Ca+2]"
"CHEMBL1497";"BETAMETHASONE VALERATE";"AUDAVATE|AUDAVATE RD|BETACAP|BETAMETH VAL IN COAL TAR|BETAMETHASONE 17-VALERATE|BETAMETHASONE VALERATE|BETESIL|BETNOVATE RD|BETNOVATE-C|BETNOVATE-N|BETTAMOUSSE|BEXTASOL|Beta-val|Betaderm|Betatrex|Dermabet|FUCIBET|Luxiq|Valisone|Valnac|XEMACORT";"Small molecule";"4";"476.59";"11";"46";"3.64";"100.90";"6";"2";"0";"6";"N";"0.57";"13.41";"None";"3.71";"3.71";"0";"MOL";"0";"34";"6";"2";"0";"476.2574";"NEUTRAL";"C27H37FO6";"CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"CHEMBL2104282";"IMOLAMINE";"IMOLAMINE";"Small molecule";"0";"260.34";"2";"19";"1.96";"58.05";"5";"1";"0";"6";"N";"0.86";"None";"8.17";"2.78";"1.94";"2";"MOL";"0";"19";"5";"1";"0";"260.1637";"NEUTRAL";"C14H20N4O";"CCN(CC)CCn1c(-c2ccccc2)noc1=N"
"CHEMBL477";"ADENOSINE";"ADENOCOR|ADENOSINE|Adenocard|Adenoscan|Adenosine|NSC-7652|SR 96225|SR-96225";"Small molecule";"4";"267.25";"137";"554";"-1.98";"139.54";"9";"4";"0";"2";"N";"0.49";"12.45";"3.94";"-2.09";"-2.09";"2";"MOL";"0";"19";"9";"5";"0";"267.0968";"NEUTRAL";"C10H13N5O4";"Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O"
"CHEMBL51149";"GALLOPAMIL";"GALLOPAMIL";"Small molecule";"2";"484.64";"28";"73";"5.10";"73.18";"7";"0";"1";"14";"N";"0.37";"None";"9.68";"4.89";"2.63";"2";"MOL";"0";"35";"7";"0";"1";"484.2937";"BASE";"C28H40N2O5";"COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC"
"CHEMBL2008565";"GUANAZODINE";"GUANAZODINE";"Small molecule";"0";"184.29";"";"";"0.39";"73.93";"2";"4";"0";"2";"N";"0.37";"None";"12.40";"0.48";"-3.87";"0";"MOL";"0";"13";"4";"5";"0";"184.1688";"BASE";"C9H20N4";"N=C(N)NCC1CCCCCCN1"
"CHEMBL33720";"OXEDRINE";"OXEDRINE|Oxedrine|Synephrine";"Small molecule";"0";"167.21";"33";"60";"0.64";"52.49";"3";"3";"0";"3";"Y";"0.62";"9.76";"9.15";"-0.07";"-1.39";"1";"MOL";"0";"12";"3";"3";"0";"167.0946";"BASE";"C9H13NO2";"CNCC(O)c1ccc(O)cc1"
"CHEMBL19236";"MOXONIDINE";"BDF-5896|BDF5896|BE-5895|BE5895|Cynt|FISIOTENS|LY-326869|LY326869|MOXONIDINE|NORMATENS|Norcynt|Nucynt|PHYSIOTENS";"Small molecule";"4";"241.68";"126";"820";"0.82";"71.43";"6";"2";"0";"2";"N";"0.75";"None";"7.26";"1.54";"1.30";"1";"MOL";"0";"16";"6";"2";"0";"241.0730";"NEUTRAL";"C9H12ClN5O";"COc1nc(C)nc(Cl)c1NC1=NCCN1"
"CHEMBL1201625";"CHOLESTYRAMINE";"A3384|CHOLESTYRAMINE|CHOLESTYRAMINE LIGHT|CHOLESTYRAMINE RESIN|COLESTYRAMINE|Cholybar|Duolite AP143 Resin|LOCHOLEST|LOCHOLEST LIGHT|PREVALITE|Questran|Questran Light";"Small molecule";"4";"";"1";"3";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";""
"CHEMBL559";"DEXTROTHYROXINE";"Choloxin|D-THYROXINE|DEXTROTHYROXINE|Dextrothyroxine|Liotrix|Thyroxine";"Small molecule";"4";"776.87";"18";"45";"4.56";"92.78";"4";"3";"1";"5";"N";"0.39";"0.27";"9.43";"3.73";"3.44";"2";"MOL";"0";"24";"5";"4";"1";"776.6867";"ZWITTERION";"C15H11I4NO4";"N[C@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O"
"CHEMBL1684";"BENDROFLUMETHIAZIDE";"APRINOX|BENDROFLUAZIDE|BENDROFLUMETHIAZIDE|BENZYDROFLUMETHIAZIDE|BERKOZIDE|Bendroflumethiazide|CENTYL|NATURETIN-10|NATURETIN-2.5|NATURETIN-5|NEO-BENDROMAX 2.5|NEO-BENDROMAX 5|NEO-NACLEX|Naturetin|URIZIDE";"Small molecule";"4";"421.42";"25";"71";"1.63";"118.36";"5";"3";"0";"3";"N";"0.70";"9.04";"None";"1.70";"1.69";"2";"MOL";"0";"27";"7";"4";"0";"421.0378";"NEUTRAL";"C15H14F3N3O4S2";"NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O"
"CHEMBL1865258";"CLOFENAMIDE";"CHLORAMIDOBENZOL|CLOFENAMIDE|MONOCHLORPHENAMIDE";"Small molecule";"0";"270.72";"3";"7";"-0.37";"120.32";"4";"2";"0";"2";"N";"0.76";"8.59";"None";"-0.21";"-0.23";"1";"MOL";"0";"15";"6";"4";"0";"269.9536";"NEUTRAL";"C6H7ClN2O4S2";"NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1"
"CHEMBL1138";"EZETIMIBE";"EZETIMIBE|EZETROL|MK0653|SCH-58235|SCH58235|Zetia";"Small molecule";"4";"409.43";"56";"258";"4.89";"60.77";"3";"2";"0";"6";"N";"0.57";"9.48";"None";"4.56";"4.56";"3";"MOL";"0";"30";"4";"2";"0";"409.1489";"NEUTRAL";"C24H21F2NO3";"O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1"
"CHEMBL357995";"BOPINDOLOL";"BOPINDOLOL|BOPINDOLOL MALONATE";"Small molecule";"0";"380.49";"117";"294";"4.47";"63.35";"4";"2";"0";"7";"N";"0.59";"None";"9.29";"4.67";"2.79";"3";"MOL";"0";"28";"5";"2";"0";"380.2100";"BASE";"C23H28N2O3";"Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1"
"CHEMBL127300";"HEXOBENDINE";"HEXOBENDINE";"Small molecule";"0";"592.69";"1";"2";"3.40";"114.46";"12";"0";"2";"19";"N";"0.18";"None";"9.26";"2.99";"1.13";"2";"MOL";"0";"42";"12";"0";"2";"592.2996";"BASE";"C30H44N2O10";"COc1cc(C(=O)OCCCN(C)CCN(C)CCCOC(=O)c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC"
"CHEMBL488280";"PROPATYL NITRATE";"ETT-N|ETTN|Etrynit|PROPATYL NITRATE|PROPATYLNITRATE|WIN 9317|WIN-9317";"Small molecule";"3";"269.17";"3";"4";"0.01";"157.11";"9";"0";"0";"10";"N";"0.39";"None";"None";"1.08";"1.08";"0";"MOL";"0";"18";"12";"0";"1";"269.0495";"None";"C6H11N3O9";"CCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]"
"CHEMBL2021430";"DEXAMETHASONE SODIUM PHOSPHATE";"DEXACEN-4|DEXACORT|DEXAIR|DEXAMETHASONE|DEXAMETHASONE 21-PHOSPHATE DISODIUM SALT|DEXAMETHASONE SODIUM PHOSPHATE|DEXAMETHASONE SODIUM PHOSPHATE PRESERVATIVE FREE|Decadron|Hexadrol|Maxidex|TLC-399|TLC399";"Small molecule";"4";"516.41";"2";"4";"2.01";"141.36";"6";"4";"0";"4";"N";"0.46";"1.18";"None";"1.56";"-2.01";"0";"MOL";"0";"32";"8";"4";"0";"472.1662";"ACID";"C22H28FNa2O8P";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+]"
"CHEMBL499";"TIMOLOL";"BETIM|BLOCADREN|Betimol|Blocadren|GLAU-OPT|GLAUCOL|Istalol|NYOGEL|TIMOLOL|TIMOLOL HEMIHYDRATE|TIOPEX|Timoptic|Timoptic-XE";"Small molecule";"4";"316.43";"159";"1043";"0.50";"79.74";"8";"2";"0";"6";"N";"0.79";"None";"9.76";"1.34";"-0.97";"1";"MOL";"0";"21";"7";"2";"0";"316.1569";"BASE";"C13H24N4O3S";"CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1"
"CHEMBL92870";"LIDOFLAZINE";"Angex|Clinium|LIDOFLAZINE|MCN-JR-7904|R 7904";"Small molecule";"4";"491.63";"34";"73";"5.75";"35.58";"3";"1";"1";"9";"N";"0.41";"13.78";"7.76";"6.58";"6.07";"3";"MOL";"0";"36";"4";"1";"1";"491.2748";"NEUTRAL";"C30H35F2N3O";"Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1"
"CHEMBL588";"FENOLDOPAM";"FENOLDOPAM|Fenoldopam|SK&F-82526|SK-82526";"Small molecule";"4";"305.76";"35";"111";"2.73";"72.72";"4";"4";"0";"1";"N";"0.61";"8.12";"10.40";"1.92";"1.26";"2";"MOL";"0";"21";"4";"4";"0";"305.0819";"BASE";"C16H16ClNO3";"Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1"
"CHEMBL2105617";"AJMALINE";"AJMALINE|Ajmaline|NSC-15627";"Small molecule";"3";"326.44";"122";"1778";"1.55";"46.94";"4";"2";"0";"1";"N";"0.82";"13.28";"7.20";"1.85";"1.64";"1";"MOL";"0";"24";"4";"2";"0";"326.1994";"NEUTRAL";"C20H26N2O2";"CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O"
